A,Z,nu,E0,ThetaDeg,cross,error,dataSet,normalization,normError,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,Ep,Veff,Ffoc2,E0original,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex
12,6,0.019463596,0.0568928688459899,180.0,10910.0,1230.018276,22,0.99801,0.041475,10888.2891,1308.3113796338462,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.018946849588516744,0.0374292728459899,0.002892868845989906,1.1100132117719506,0.054,0.008517834844110698,0.008896666413361913,0.09432214169197979,0.9083627209043053,1.7948725878052916e-33,0.00042614708759587016,25550542.094343107,2886370.250561159,1.7117678072344158e-35,114.38918180089182,1245502.4813605687,149656.66825711163,3.1986889549684987,0.38434699164025526,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.01726824,0.004864333,1.0,0.02207935,0.006160866,0.01693691,0.004762166,1.2884468759243368,0.0,0.0,0.01726824,0.004864333,1.0,0.02110793,0.005902913,0.01694839,0.004765281,1.2354677994136682
12,6,0.019925396,0.0568928688459899,180.0,7145.5,1456.813414,22,0.99801,0.041475,7131.280455,1483.811299487377,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.019408649588516746,0.0369674728459899,0.002892868845989906,1.1100132117719506,0.054,0.008412742336778386,0.008809763742535202,0.0938603416919798,0.9093344023544376,1.790214384195012e-33,0.00044093219976862064,16173190.478586374,3303939.7321503474,1.7117678072344158e-35,114.68682665524352,817863.9253725111,170173.60929340043,2.100431226679252,0.43703842635407986,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.01821048,0.005158247,1.0,0.02207935,0.006160866,0.01784854,0.005050074,1.2118384342303918,0.0,0.0,0.01821048,0.005158248,1.0,0.02110793,0.005902913,0.01786196,0.005053534,1.1619733603935112
12,6,0.020454046,0.0568928688459899,180.0,7457.0,1221.963976,22,0.99801,0.041475,7442.16057,1258.138505159311,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.019937299588516744,0.036438822845989906,0.002892868845989906,1.1100132117719506,0.054,0.008292436676316657,0.008710804674086773,0.09333169169197982,0.9104467440577995,1.7846604723566664e-33,0.00045785759940076605,16254312.650352722,2668873.417410303,1.7117678072344158e-35,115.04373517321038,856173.9497315884,144740.95299876656,2.198818707728741,0.37172249322459416,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.01930943,0.005498835,1.0,0.02207935,0.006160866,0.0189237,0.00538465,1.1330147067957108,0.0,0.0,0.01930943,0.005498835,1.0,0.02110793,0.005902913,0.01893961,0.005388523,1.0863560440646582
12,6,0.020979196,0.0568928688459899,180.0,6514.5,1315.565348,22,0.99801,0.041475,6501.536145,1340.4599356506094,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.020462449588516743,0.035913672845989904,0.002892868845989906,1.1100132117719506,0.054,0.00817292751601877,0.008613054180825185,0.0928065416919798,0.9115517213499973,1.778902660107423e-33,0.00047467094209786257,13696933.113844544,2771531.2468585256,1.7117678072344158e-35,115.41609968895006,750381.943842632,154710.6575620943,1.9271245715666772,0.39732660429483413,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.02036496,0.005836684,1.0,0.02207935,0.006160866,0.01997267,0.005718027,1.063514473870662,0.0,0.0,0.02036496,0.005836685,1.0,0.02110793,0.005902913,0.01999129,0.005722333,1.0196834687630665
12,6,0.021493796,0.0568928688459899,180.0,11774.0,1405.268416,22,0.99801,0.041475,11750.569739999999,1485.0557015591542,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.020977049588516743,0.0353990728459899,0.002892868845989906,1.1100132117719506,0.054,0.008055819234786184,0.0085178025012758,0.09229194169197981,0.9126345002028299,1.773020932176539e-33,0.0004911465131764611,23924774.83756096,2861200.025449655,1.7117678072344158e-35,115.79897508815975,1360703.9325939438,171967.9281893781,3.4945483492059166,0.4416465809905807,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.02129977,0.006160767,1.0,0.02207935,0.006160866,0.02092083,0.006039799,1.0035263929261138,0.0,0.0,0.02129977,0.006160768,1.0,0.02110793,0.005902913,0.02094231,0.006044556,0.962134479516797
12,6,0.021906146,0.0568928688459899,180.0,10205.0,1418.981409,22,0.99801,0.041475,10184.69205,1478.054472248291,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.021389399588516746,0.0349867228459899,0.002892868845989906,1.1100132117719506,0.054,0.007961980136911607,0.008441859369484923,0.0918795916919798,0.9135021330438045,1.768132036594972e-33,0.000504348420938335,20193762.1437408,2813494.3029265357,1.7117678072344158e-35,116.11915994197231,1182637.8851136838,171630.44366594678,3.03724062974814,0.4407798560873968,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.02193557,0.006410161,1.0,0.02207935,0.006160866,0.02158222,0.006289234,0.9610685409705416,0.0,0.0,0.02193558,0.006410162,1.0,0.02110793,0.005902913,0.02160611,0.006294378,0.9213999703782945
12,6,0.022561796,0.0568928688459899,180.0,16265.0,1144.011084,22,0.99801,0.041475,16232.63265,1326.133674091692,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.022045049588516743,0.0343310728459899,0.002892868845989906,1.1100132117719506,0.054,0.007812772899076115,0.00832180753782173,0.0912239416919798,0.9148816976665399,1.760026672668624e-33,0.0005253398864993206,30899295.993244544,2177658.9088319293,1.7117678072344158e-35,116.65391777534327,1893600.1944304525,154698.6885766061,4.8631280288051055,0.39729586564737557,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,4.0,0.02205411436885787,0.022501421579450107,1.784355324929301e-33,0.0,0.0,0.0,0.0,6.0,0.022115861207807834,0.022540442012687123,1.7794515731271506e-33,0.0,0.0,0.02266613,0.00677551,1.0,0.02989449,0.008207145,0.02237913,0.006658866,1.2157093005544841,0.0,0.0,0.02266613,0.006775511,1.0,0.02842995,0.007917559,0.022407,0.006664689,1.1750179362684414
12,6,0.022980746,0.0568928688459899,180.0,17065.0,1367.540771,22,0.99801,0.041475,17031.04065,1537.42365996192,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.022463999588516744,0.033912122845989906,0.002892868845989906,1.1100132117719506,0.054,0.0077174318294640065,0.008245546516180523,0.09080499169197981,0.915763217682852,1.754628068095911e-33,0.0005387531016244242,31611958.42520214,2538344.126236401,1.7117678072344158e-35,117.01283621816197,1992850.3702033085,179898.30292105128,5.118021492105569,0.4620133024083124,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.02291915,0.006980841,1.0,0.03272732,0.009504522,0.02268863,0.006869986,1.3726108678378537,0.0,0.0,0.02291915,0.006980842,1.0,0.03050663,0.009218803,0.0227191,0.006876293,1.3372099134441928
12,6,0.023423996,0.0568928688459899,180.0,16645.0,1298.658785,22,0.99801,0.041475,16611.87645,1468.4665509714746,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.022907249588516743,0.03346887284598991,0.002892868845989906,1.1100132117719506,0.054,0.007616560773000066,0.008165244361608082,0.09036174169197982,0.916695867753816,1.7487246896208833e-33,0.0005529443120414263,30042584.919031497,2348624.90981317,1.7117678072344158e-35,117.40785040348925,1950364.705162846,172409.5011389867,5.0089101659193975,0.4427806249108971,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.02298704,0.007167166,1.0,0.03272732,0.009504522,0.02282523,0.007065166,1.3302010438708762,0.0,0.0,0.02298704,0.007167166,1.0,0.03050663,0.009218803,0.02285845,0.007072037,1.2958233654210087
12,6,0.023925646,0.0568928688459899,180.0,17236.0,1461.796331,22,0.99801,0.041475,17201.70036,1624.617361139981,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.023408899588516743,0.03296722284598991,0.002892868845989906,1.1100132117719506,0.054,0.007502399542373703,0.008074836078891019,0.08986009169197981,0.9177513982853422,1.741799616299162e-33,0.000569005272460351,30231179.20440471,2569038.2879569186,1.7117678072344158e-35,117.87464231513138,2027644.2771470665,191501.1903433279,5.2073789101009345,0.4918117399054713,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.02280894,0.00733242,1.0,0.03272732,0.009504522,0.02273194,0.00724375,1.2922690710228448,0.0,0.0,0.02280895,0.007332421,1.0,0.03050663,0.009218803,0.02276826,0.007251331,1.2587785965842782
12,6,0.024471046,0.0568928688459899,180.0,13575.5,1431.492567,22,0.99801,0.041475,13548.484755,1535.59166933759,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.023954299588516744,0.032421822845989906,0.002892868845989906,1.1100132117719506,0.054,0.007378282059699291,0.007977114152033407,0.08931469169197981,0.9188989839564168,1.7339683385770216e-33,0.0005864669445673638,23101872.800341215,2440875.1085809465,1.7117678072344158e-35,118.40701020203596,1604235.5726074136,181824.81845741745,4.119984250582445,0.46696096334032283,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.02231469,0.007449105,1.0,0.03272732,0.009504522,0.02233275,0.007378489,1.2629668222347292,0.0,0.0,0.02231469,0.007449106,1.0,0.03050663,0.009218803,0.02237237,0.007386937,1.2301148380124223
12,6,0.025033896,0.0568928688459899,180.0,16222.0,1474.456257,22,0.99801,0.041475,16189.718219999999,1618.0380475543118,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.024517149588516744,0.0318589728459899,0.002892868845989906,1.1100132117719506,0.054,0.007250193454779429,0.007876889403718244,0.0887518416919798,0.9200832864774366,1.7255460884825323e-33,0.0006044873005362508,26782561.363386504,2439184.835962617,1.7117678072344158e-35,118.984945187093,1926332.7350011808,192522.16839888078,4.94719146308849,0.4944338071260798,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.02150157,0.007494051,1.0,0.03272732,0.009504522,0.02161446,0.007445098,1.245587833956101,0.0,0.0,0.02150158,0.007494052,1.0,0.03050663,0.009218803,0.02165739,0.007454558,1.2130356218862715
12,6,0.025415446,0.0568928688459899,180.0,13572.0,1303.435343,22,0.99801,0.041475,13544.99172,1417.407341567864,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.024898699588516746,0.0314774228459899,0.002892868845989906,1.1100132117719506,0.054,0.007163363558346679,0.0078093084537255945,0.0883702916919798,0.9208861125001694,1.7196344332302174e-33,0.0006167031072697122,21963553.548427574,2113554.0386209674,1.7117678072344158e-35,119.39398443553391,1617190.5305971156,169229.91007796506,4.153255064293289,0.4346148259980789,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.02077715,0.007457084,1.0,0.03272732,0.009504522,0.02096846,0.007445931,1.241181626949278,0.0,0.0,0.02077715,0.007457085,1.0,0.03050663,0.009218803,0.02101358,0.007456152,1.2086213698063064
12,6,0.025927446,0.0568928688459899,180.0,7890.5,1259.681005,22,0.99801,0.041475,7874.797904999999,1299.0708936996552,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.025410699588516744,0.030965422845989906,0.002892868845989906,1.1100132117719506,0.054,0.007046846962950093,0.007719079419033009,0.08785829169197981,0.921963420647566,1.7114375134466095e-33,0.0006330954360537052,12438563.692839487,1989717.4000368908,1.7117678072344158e-35,119.96582121331528,944706.5975622197,155844.10657699453,2.426187506272286,0.4002375184834761,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,5.0,0.024054456636795635,0.02450176384738787,1.7685285183335376e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.01956917,0.00726514,1.0,0.03272732,0.009504522,0.01985132,0.007298207,1.2602685044850004,0.0,0.0,0.01956918,0.007265141,1.0,0.03050663,0.009218803,0.01989869,0.00730934,1.227020369149848
12,6,0.026408296,0.0568928688459899,180.0,10990.0,1198.529582,22,0.99801,0.041475,10968.1299,1280.048697643561,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.025891549588516746,0.030484572845989905,0.002892868845989906,1.1100132117719506,0.054,0.006937419219011715,0.007634817316635331,0.0873774416919798,0.9229751855356043,1.7034563350764716e-33,0.0006484904581157804,16913325.034678873,1848183.8352446759,1.7117678072344158e-35,120.52789527280707,1321965.611925744,154281.5753736762,3.395060921192093,0.3962246390419288,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,6.0,0.02637748002083537,0.026824787231427605,1.748857338946492e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.01830887,0.007034599,1.0,0.02983352,0.009629268,0.01864506,0.007086632,1.3235184962705642,0.0,0.0,0.01830888,0.0070346,1.0,0.03050663,0.009218803,0.01869428,0.007098661,1.2575447777052418
12,6,0.026902846,0.0568928688459899,180.0,9037.0,1372.45903,22,0.99801,0.041475,9019.01637,1420.0832946266414,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.026386099588516745,0.029990022845989905,0.002892868845989906,1.1100132117719506,0.054,0.006824873745860578,0.007548636868760294,0.08688289169197981,0.9240157768330555,1.694953563097325e-33,0.0006643241030378969,13576229.326554334,2065947.9668491073,1.7117678072344158e-35,121.13252612107553,1092496.2360254328,172018.27678046463,2.8057396077620083,0.4417758858170398,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,6.0,0.02637748002083537,0.026824787231427605,1.748857338946492e-33,0.0,0.0,0.0,0.0,7.0,0.024405731599131498,0.024825471086755257,1.759161231438686e-33,0.0,0.0,0.01692791,0.006752466,1.0,0.02983352,0.009629268,0.01730515,0.006822281,1.3679401327067302,0.0,0.0,0.01692791,0.006752467,1.0,0.03050663,0.009218803,0.0173561,0.006835295,1.2994794937592415
12,6,0.027443396,0.0568928688459899,180.0,13634.5,1367.921634,22,0.99801,0.041475,13607.367344999999,1477.6838418933753,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.026926649588516743,0.029449472845989907,0.002892868845989906,1.1100132117719506,0.054,0.006701859984841779,0.007454999968854595,0.08634234169197981,0.9251531575343743,1.6853085372716633e-33,0.0006816304962492009,19962967.35530038,2006837.4897062914,1.7117678072344158e-35,121.82576793224963,1657727.9763408417,180019.9687997374,4.257362990133345,0.462325763690545,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,6.0,0.02637748002083537,0.026824787231427605,1.748857338946492e-33,0.0,0.0,0.0,0.0,8.0,0.026885339568424357,0.027299311102391144,1.73498728364568e-33,0.0,0.0,0.01536879,0.006399785,1.0,0.02983352,0.009629268,0.01577336,0.006486441,1.4305789779336329,0.0,0.0,0.01536879,0.006399786,1.0,0.02608895,0.0089214,0.01582603,0.006500611,1.3330976357249589
12,6,0.027922546,0.0568928688459899,180.0,6107.0,1073.171802,22,0.99801,0.041475,6094.84707,1100.5785945706855,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.027405799588516744,0.028970322845989906,0.002892868845989906,1.1100132117719506,0.054,0.006592819112411555,0.007372487687533671,0.08586319169197981,0.9261613454227045,1.6764431115765997e-33,0.0006969710906571098,8744763.092331033,1539765.1586785405,1.7117678072344158e-35,122.47001126260145,746435.9893067334,134787.87287244992,1.916990604449246,0.3461610768931008,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,7.0,0.02762564193997722,0.028072949150569456,1.7377493568891108e-33,0.0,0.0,0.0,0.0,9.0,0.028766543982058253,0.02917577524609527,1.715120439251639e-33,0.0,0.0,0.01398222,0.006055706,1.0,0.02667322,0.00915533,0.01439606,0.006154737,1.4350472058029555,0.0,0.0,0.01398222,0.006055707,1.0,0.02121561,0.008016362,0.01445015,0.006170005,1.2699481883848545
12,6,0.028426646,0.0568928688459899,180.0,7603.5,1324.881651,22,0.99801,0.041475,7588.369035,1359.331114758901,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.027909899588516744,0.028466222845989906,0.002892868845989906,1.1100132117719506,0.054,0.006478100331670501,0.007286174534479817,0.0853590916919798,0.9272220310420455,1.6667858935288125e-33,0.0007131104909305677,10641224.79126288,1857891.1232551164,1.7117678072344158e-35,123.1795922637784,934732.2036783815,167441.8524674688,2.40057135212871,0.43002275154207786,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,7.0,0.02762564193997722,0.028072949150569456,1.7377493568891108e-33,0.0,0.0,0.0,0.0,9.0,0.028766543982058253,0.02917577524609527,1.715120439251639e-33,0.0,0.0,0.01255316,0.005668972,1.0,0.02667322,0.00915533,0.01296282,0.005778364,1.5197137277674204,0.0,0.0,0.01255316,0.005668972,1.0,0.02121561,0.008016362,0.01301831,0.005794862,1.3443718693462894
12,6,0.029038846,0.0568928688459899,180.0,7984.5,1226.80228,22,0.99801,0.041475,7968.610844999999,1268.3551433231592,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.028522099588516744,0.027854022845989906,0.002892868845989906,1.1100132117719506,0.054,0.006338781074440441,0.007182035651452157,0.08474689169197981,0.9285101717604756,1.6545881606389887e-33,0.0007327108496836154,10875519.106126033,1674333.4434446187,1.7117678072344158e-35,124.08768033043715,988806.4352120146,157387.24757014998,2.5394443369228434,0.404200600151024,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,8.0,0.029275454487869754,0.02972276169846199,1.7225245757289105e-33,0.0,0.0,0.0,0.0,9.0,0.028766543982058253,0.02917577524609527,1.715120439251639e-33,0.0,0.0,0.01089824,0.005174589,1.0,0.02258524,0.008380544,0.0112864,0.005293088,1.5208542011200217,0.0,0.0,0.01089824,0.00517459,1.0,0.02121561,0.008016362,0.01134349,0.005311182,1.4560672266473837
12,6,0.029380196,0.0568928688459899,180.0,10875.5,1493.269785,22,0.99801,0.041475,10853.857754999999,1557.0629442869495,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.028863449588516745,0.027512672845989905,0.002892868845989906,1.1100132117719506,0.054,0.006261099551318126,0.007124295468316542,0.08440554169197981,0.9292284122606979,1.647556825806384e-33,0.000743639602477396,14595588.66800658,2008055.7571507094,1.7117678072344158e-35,124.61725358420179,1352577.94422169,194036.90777477063,3.473679254488308,0.498323948000004,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,8.0,0.029275454487869754,0.02972276169846199,1.7225245757289105e-33,0.0,0.0,0.0,0.0,9.0,0.028766543982058253,0.02917577524609527,1.715120439251639e-33,0.0,0.0,0.01002691,0.004890717,1.0,0.02258524,0.008380544,0.01039673,0.005012802,1.5990669075109776,0.0,0.0,0.01002691,0.004890718,1.0,0.02121561,0.008016362,0.01045469,0.005031832,1.5303718488087132
12,6,0.030380846,0.0568928688459899,180.0,11115.5,1529.54869,22,0.99801,0.041475,11093.380154999999,1594.6009964487248,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.029864099588516744,0.026512022845989906,0.002892868845989906,1.1100132117719506,0.054,0.006033380154475167,0.006956375958150882,0.0834048916919798,0.9313338974124409,1.6259581432250015e-33,0.0007756766802072844,14301551.713576732,1971889.4856955842,1.7117678072344158e-35,126.27262738059619,1400790.2587036153,201354.45744529722,3.597497713411279,0.5171168172707081,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,8.0,0.029275454487869754,0.02972276169846199,1.7225245757289105e-33,0.0,0.0,0.0,0.0,9.0,0.028766543982058253,0.02917577524609527,1.715120439251639e-33,0.0,0.0,0.007728058,0.004040222,1.0,0.02258524,0.008380544,0.008026857,0.004167884,1.898018852997478,0.0,0.0,0.00772806,0.004040223,1.0,0.02121561,0.008016362,0.00808728,0.004189803,1.8138378332681915
12,6,0.031432546,0.0568928688459899,180.0,9718.5,1514.249331,22,0.99801,0.041475,9699.160184999999,1564.0663208261053,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.030915799588516743,0.025460322845989907,0.002892868845989906,1.1100132117719506,0.054,0.005794043233813857,0.006782048181855973,0.08235319169197981,0.9335467977613022,1.6015945308980507e-33,0.0008093481883754978,11983915.358441582,1870949.1820070185,1.7117678072344158e-35,128.19349891309415,1243369.2806337234,200503.13419882848,3.1932104868756555,0.5149304560981373,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,9.0,0.031306656792668905,0.03175396400326114,1.7029852974508315e-33,0.0,0.0,0.0,0.0,10.0,0.031120947837544877,0.03152380388463172,1.6884014032017554e-33,0.0,0.0,0.005747816,0.003138372,0.0,0.01894281,0.007457597,0.005960802,0.003266404,1.0,0.0,0.0,0.005747819,0.003138373,0.0,0.01654265,0.006791407,0.006023671,0.00329149,1.0
12,6,0.032461046,0.0568928688459899,180.0,9993.5,1316.648137,22,0.99801,0.041475,9973.612935,1377.8474574754425,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.031944299588516745,0.024431822845989905,0.002892868845989906,1.1100132117719506,0.054,0.0055599859713814535,0.006613705478795569,0.08132469169197981,0.9357108825847347,1.5760157786691663e-33,0.0008422769191456868,11841251.621991657,1563201.0174699589,1.7117678072344158e-35,130.27408071337328,1299303.2564981338,179497.81088587196,3.336859651355456,0.46098476214552503,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,9.0,0.031306656792668905,0.03175396400326114,1.7029852974508315e-33,0.0,0.0,0.0,0.0,10.0,0.031120947837544877,0.03152380388463172,1.6884014032017554e-33,0.0,0.0,0.00421268,0.002266165,0.0,0.01894281,0.007457597,0.00434724,0.00239158,1.0,0.0,0.0,0.004212683,0.002266166,0.0,0.01654265,0.006791407,0.004412282,0.002419719,1.0
12,6,0.0222,0.07289286884598992,180.0,8419.4,1337.009829,22,0.99801,0.041475,8402.645394,1379.2840939480066,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.02133412263650822,0.05069286884598991,0.002892868845989906,1.0843612915507523,0.07,0.014780594560870844,0.015273434560870843,0.12358573769197982,0.9072349491681292,1.8142073086016465e-33,0.00024914661080970756,33725706.188384585,5366357.682550125,1.0186765154888893e-35,190.1692206384331,1597924.5258780995,262297.38118507975,4.103776273665936,0.6736299193859148,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,4.0,0.019583251846698978,0.02001264413845938,1.799616893370871e-33,0.0,0.0,0.03698971,0.01049275,1.0,0.02207935,0.006160866,0.03617573,0.01032124,0.6008865144172499,0.0,0.0,0.03698971,0.01049275,1.0,0.02110793,0.005902913,0.03618217,0.01032584,0.5762989681137606
12,6,0.0225,0.07289286884598992,180.0,9926.8,1583.589332,22,0.99801,0.041475,9907.045667999999,1633.1848273536148,3.141592653589793,1.0,3.749399456654644e-33,2.6670937881135714e+32,0.02163412263650822,0.05039286884598991,0.002892868845989906,1.0843612915507523,0.07,0.014693123118255656,0.015199373118255656,0.12328573769197983,0.9078853844107444,1.8122585519655284e-33,0.0002551756812498547,38824411.55628595,6205878.727328377,1.0186765154888893e-35,190.3737132757021,1886041.0714091184,310915.4600488441,4.843714752894827,0.7984904589678424,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,3.0,0.019608916720651966,0.0200562239312442,1.8022056252749626e-33,0.0,0.0,0.0,0.0,5.0,0.021685421774156437,0.022110860575580205,1.7830475041776535e-33,0.0,0.0,0.03806927,0.01069828,1.0,0.02207935,0.006160866,0.03729771,0.01052857,0.5884210367897427,0.0,0.0,0.03806927,0.01069828,1.0,0.02741058,0.007594588,0.03730482,0.0105333,0.732819486453788
